thread_id,root_id,start_created_at,num_tweets,max_favorites,max_retweets,has_external_dependency,has_external_reply,has_external_quote,sample_text
1556176785322086401,1556176785322086401,Sun Aug 07 07:13:52 +0000 2022,31,60,6,0,0,0,Just hit me that explainer journalism is the one genre of modern pre-Weirding media that survived the Great Weirding ...
1215094573535334400,1215094573535334400,Thu Jan 09 02:14:56 +0000 2020,9,50,3,0,0,0,I’ve noticed my writing style has changed in the last few years in a very specific way: I seem to have unconsciously/...
1215086087795642369,1215086087795642369,Thu Jan 09 01:41:13 +0000 2020,4,3,0,1,1,0,@nils_gilman Because convergence is actually easier for irresponsible idiots perhaps? False consensus is easier than ...
1215030958761447424,1215030958761447424,Wed Jan 08 22:02:09 +0000 2020,4,7,0,0,0,0,the think tank/institutional investor/policy influence world is really very much like the brick-and-mortar version of...
1214390489048182784,1214390489048182784,Tue Jan 07 03:37:09 +0000 2020,5,47,3,0,0,0,Oh shit it just hit me that Robocop is basically a fairly straightforward update to Frankenstein.
1213626867246194688,1213626867246194688,Sun Jan 05 01:02:47 +0000 2020,4,79,12,0,0,0,Hmm. Fuck you money is a real thing huh? https://t.co/MU1qCwnu49 https://t.co/I53kmx0IOt
1556167373782061062,1556167373782061062,Sun Aug 07 06:36:28 +0000 2022,4,20,0,0,0,0,I think I entirely missed the rise of “grindset”  It’s a very sharp rise… was there a specific origin?  Also  I’ve be...
1213298016561463296,1213298016561463296,Sat Jan 04 03:16:03 +0000 2020,13,48,4,0,0,0,I used to do a lot of big drives in my 20s and early 30s. A different world. Different headspace. Must have logged at...
1213268392666267649,1213268392666267649,Sat Jan 04 01:18:20 +0000 2020,8,20,1,0,0,0,Bodies are bureaucracies. TPS reports all the way down.
1212926584081960960,1212926584081960960,Fri Jan 03 02:40:07 +0000 2020,4,18,0,0,0,0,Baby yoda deserves all the attention it is getting
1212485367741333504,1212485367741333504,Wed Jan 01 21:26:53 +0000 2020,16,45,10,0,0,0,Social scaling is generally understood in terms of the number of people in a coordination regime  so a way to get 120...
1212459209742155776,1212459209742155776,Wed Jan 01 19:42:56 +0000 2020,8,247,23,0,0,0,If you’re under 35 try consider replacing all resolutions with equivalent make-more-money resolutions.  Examples:  Ex...
1212217109486297089,1212217109486297089,Wed Jan 01 03:40:55 +0000 2020,5,17,1,0,0,0,Ok really enjoyed Mandalorian Ep. 4 in the same way I enjoyed Rogue One. A tiny subplot element in the movies (in thi...
1212189282800001024,1212189282800001024,Wed Jan 01 01:50:21 +0000 2020,13,29,1,0,0,0,Gonna do a different decade review: look back on Amazon orders and share 1 thing per year.   2009: I bought an hourgl...
1212139784539271168,1212139784539271168,Tue Dec 31 22:33:39 +0000 2019,5,27,3,0,0,0,Time dilation/contraction perceptions are at least 2d  where first dimension is event stream and second dimension is ...
1555984610823061506,1555984610823061506,Sat Aug 06 18:30:14 +0000 2022,6,20,2,0,0,0,Wanted to understand what “sampling” is and found this YouTube series demonstrating it. Very interesting.  Can someon...
1211760165772378112,1211760165772378112,Mon Dec 30 21:25:11 +0000 2019,5,46,5,0,0,0,Recommended: American Factory on Netflix. Documentary about Fuyao glass in Dayton  OH. Created a bunch of jobs but se...
1211726082933526528,1211726082933526528,Mon Dec 30 19:09:45 +0000 2019,4,8,1,0,0,0,YES! https://t.co/mHh26l3Igk
1203752363053350912,1203752363053350912,Sun Dec 08 19:05:02 +0000 2019,11,24,1,0,0,0,@Conaw @RoamResearch One of the things you're going to run into is people wanting to separate out projects. Currently...
1211401394353098752,1211401394353098752,Sun Dec 29 21:39:33 +0000 2019,25,257,10,0,0,0,Is it just me or are we experiencing a slightly exhausting glut of people reading and summarizing huge volumes of boo...
1211487530110996481,1211487530110996481,Mon Dec 30 03:21:50 +0000 2019,5,49,3,0,0,0,Things I was doing in 2009 that I no longer do  — ftp — telnet (now: ssh) — feature phone (briefly had the blackberry...
1555746739352584195,1555746739352584195,Sat Aug 06 02:45:01 +0000 2022,4,7,3,0,0,0,Smallest orbital rocket JAXA SS-520. Just 10m  can launch a 4kg cubesat.  https://t.co/kcfPTJpsNO
1211415894695350272,1211415894695350272,Sun Dec 29 22:37:10 +0000 2019,4,123,9,0,0,0,Non-normies without adequate creative outlets are ticking time bombs  kinda like normies without adequate status perf...
1211086727437148160,1211086727437148160,Sun Dec 29 00:49:11 +0000 2019,16,73,20,0,0,0,A couple of weeks ago I did some psychohistorical reflecting about the next decade  and decided it should be called t...
1210993678937808896,1210993678937808896,Sat Dec 28 18:39:26 +0000 2019,5,14,1,0,0,0,Changed a car headlight bulb. 5 minute annoying task I’ve done twice before in my life. This time doing it at the pea...
1555719876416720896,1555719876416720896,Sat Aug 06 00:58:17 +0000 2022,5,11,2,0,0,0,Poll: How many parties have you been to this year (&gt;4 people  not linked to a work event or a wedding/family gathe...
1210255202923638784,1210255202923638784,Thu Dec 26 17:45:00 +0000 2019,27,47,7,0,0,0,Entmoot principle: debate should be conducted at the slowest possible rate (including constraints arising from needin...
1555374050548953089,1555374050548953089,Fri Aug 05 02:04:05 +0000 2022,4,19,5,0,0,0,Recent events got me reflecting on stuff I’d forgotten… Closest I ever got to actually working in the aerospace indus...
1209945963609018368,1209945963609018368,Wed Dec 25 21:16:12 +0000 2019,5,61,2,0,0,0,Going boneless in conversation is weirdly sustainable unlike the silent treatment or conscious passive aggression. So...
1209560727502983169,1209560727502983169,Tue Dec 24 19:45:24 +0000 2019,4,10,1,0,0,0,Relative quality/importance of ideas aside  Heidegger is really annoying in exactly the way I suspect I am to many re...
1209543830585741312,1209543830585741312,Tue Dec 24 18:38:16 +0000 2019,17,25,5,0,0,0,1/ Short thread on "big picture" visualization metaphors and why I've become increasingly interested in mazes thanks ...
1555073271082545152,1555073271082545152,Thu Aug 04 06:08:54 +0000 2022,8,34,2,0,0,0,Neom twitter is endlessly fascinating. It’s like a platonic version of a Rorschach test.
1209193043754008576,1209193043754008576,Mon Dec 23 19:24:22 +0000 2019,16,64,9,0,0,0,0/ It is FESTIVUS. Let the airing of grievances begin. Here is my Festivus pole. You may QT this to share your own gr...
1208834920308588544,1208834920308588544,Sun Dec 22 19:41:18 +0000 2019,4,1,0,1,1,0,@eriktorenberg @TaylorPearsonMe my point with the entanglement thesis is that there isn't a there there with what you...
1555019771069968385,1555019771069968385,Thu Aug 04 02:36:18 +0000 2022,10,15,5,0,0,0,Poll:  In 2022 with regards to your general performance at life  what have you been trying to do?
1555001908053438465,1555001908053438465,Thu Aug 04 01:25:20 +0000 2022,6,25,0,0,0,0,Mansion project gradually being downgraded 😐  🤞(market boom + real estate crash) | (lottery)   🍀🧲💫
1208478973983723520,1208478973983723520,Sat Dec 21 20:06:54 +0000 2019,7,89,6,0,0,0,I'm no longer a blogger. I've been upgraded to hyperwriter by the authorial elevation events of 2020 like blogchainin...
1208450898050969602,1208450898050969602,Sat Dec 21 18:15:20 +0000 2019,17,34,5,0,0,0,So tldr on "supremacy" thing: yarvin backchannel-baited aaronson into overreacting to some aspirational overreach by ...
1208473060900143104,1208473060900143104,Sat Dec 21 19:43:24 +0000 2019,6,4,0,1,1,0,@eriktorenberg the point is that neither woke nor antiwoke is actually capable of eating the world  unlike software o...
1208225824232525826,1208225824232525826,Sat Dec 21 03:20:58 +0000 2019,5,22,1,0,0,0,Anyone want to design a threadapalooza t-shirt and put it up on cafepress or something? Go for it. My only request is...
1208216777701781504,1208216777701781504,Sat Dec 21 02:45:02 +0000 2019,4,20,1,0,0,0,My whole life in a way has been about arbitraging power imbalances among 3 forces: crowds  charismatic BDFL type lead...
1208199381016432642,1208199381016432642,Sat Dec 21 01:35:54 +0000 2019,17,173,34,0,0,0,The mark of a born bureaucrat is figuring out how to do something before figuring out the details of the what  and ne...
1205983999274840064,1205983999274840064,Sat Dec 14 22:52:46 +0000 2019,102,630,120,0,0,0,Thread of opinion threads (some are doing 1 per like  others are just going straight for a target number)
1208161634172035072,1208161634172035072,Fri Dec 20 23:05:54 +0000 2019,4,21,2,0,0,0,Turns out that Threadapalooza  though largely an unmotivated accident  ended up provoking some interesting thoughts r...
1554702892916887552,1554702892916887552,Wed Aug 03 05:37:09 +0000 2022,7,63,2,0,0,0,I barely ever see culture war content anymore despite being very online. I must be doing something right in my random...
1205320897495625729,1205320897495625729,Fri Dec 13 02:57:50 +0000 2019,102,311,24,0,0,0,Candid political opinions thread. One per like. Limit 100.
1207761459272278017,1207761459272278017,Thu Dec 19 20:35:45 +0000 2019,16,76,6,0,0,0,I think the Great Weirding has finally hit the tech stack. Everything I'm seeing happening to the consumer web experi...
1207366500366962688,1207366500366962688,Wed Dec 18 18:26:20 +0000 2019,5,40,5,0,0,0,First visualization of Threadapalooza 2019 by @theartlav 😃https://t.co/oBQu9lRpZ3
1205357296714280962,1205357296714280962,Fri Dec 13 05:22:28 +0000 2019,4,252,23,0,0,0,Everyone should do a one-opinion-per-like personal challenge (make it 2 or 3 if you have too few followers). Live-fir...
1554555667247030272,1554555667247030272,Tue Aug 02 19:52:07 +0000 2022,5,26,1,0,0,0,Life getting exhaustingly glitchy again
1554539789265010694,1554539789265010694,Tue Aug 02 18:49:02 +0000 2022,4,24,0,0,0,0,I think I've only been through LaGuardia once in like 1999 and it was definitely a dump then.   This kind of public a...
1590452854317514752,1590452854317514752,Wed Nov 09 21:14:44 +0000 2022,20,596,68,0,0,0,The larger the pile of money the dumber it is  If you have only $10 it is probably really smart money because you’re ...
1554253355400122368,1554253355400122368,Mon Aug 01 23:50:51 +0000 2022,33,189,19,0,0,0,If you take space exploration and anything to do with preventing or lowering suffering (eg stopping climate change or...
1205906755445653504,1205906755445653504,Sat Dec 14 17:45:49 +0000 2019,12,28,5,0,0,0,Writers read their contemporaries working on similar things much less that readers interested in the same subject  an...
1205586748723458048,1205586748723458048,Fri Dec 13 20:34:14 +0000 2019,4,34,2,0,0,0,My favorite folk explanation of general relativity (due to J. A. Wheeler I think) is: people think if all matter disa...
1205389105296576512,1205389105296576512,Fri Dec 13 07:28:52 +0000 2019,13,79,17,0,0,0,Nobody votes *for* anything anymore  only against. It’s a bit like politics has entered the equivalent of the zero-lo...
1205174065364750336,1205174065364750336,Thu Dec 12 17:14:22 +0000 2019,9,69,5,0,0,0,“Good health is merely the slowest possible rate at which one can die.” — unknown  “Good markets are merely the slowe...
1205008336250232838,1205008336250232838,Thu Dec 12 06:15:49 +0000 2019,5,69,7,0,0,0,I like Star Trek a lot but it’s like the worst prediction of the future of automation possible. All the clueless midd...
1204884591598686208,1204884591598686208,Wed Dec 11 22:04:06 +0000 2019,19,15,4,0,0,0,I feel like I should do a thread on this  but first I need a better name for our mode of production than "internet re...
1204882530328907776,1204882530328907776,Wed Dec 11 21:55:55 +0000 2019,4,16,1,0,0,0,Strikes me that Greta Thurnberg is a living version of Fearless Girl statue. With everything that implies 🤔  Our publ...
1204607652543655936,1204607652543655936,Wed Dec 11 03:43:39 +0000 2019,5,41,0,0,0,0,Hey @lunchclubai looks like you're emailing my gmail contacts with invites to join without permission. Not okay. I'm ...
1203384374386806784,1203384374386806784,Sat Dec 07 18:42:47 +0000 2019,6,15,3,0,0,0,I think the two situations in which "customer obsession" is a meaningful corporate value are:  a) life or death matte...
1203052322906984448,1203052322906984448,Fri Dec 06 20:43:20 +0000 2019,6,6,0,0,0,0,A couple of years ago I learned about offtake agreements from a chemical industry gig and now I think of my book proj...
1203050127021109248,1203050127021109248,Fri Dec 06 20:34:36 +0000 2019,4,8,1,0,0,0,Came up with a rather uncomfortable analogy between getting help for mental health issues and startup investing:  Fri...
1203009847928639488,1203009847928639488,Fri Dec 06 17:54:33 +0000 2019,7,31,6,0,0,0,One of the annoying things about my current research on temporality is that there are several big fat books everybody...
1202998248606035968,1202998248606035968,Fri Dec 06 17:08:27 +0000 2019,4,60,8,0,0,0,If you work for a company that’s harvesting a market in terminal decline rather than pioneering  growing  or sustaini...
1554191157722169344,1554191157722169344,Mon Aug 01 19:43:42 +0000 2022,4,13,0,1,1,0,@s_r_constantin @QiaochuYuan I suspect on the part of the SJW grifter crowd  it’s actually a power grab. So long as t...
1201322810628423681,1201322810628423681,Mon Dec 02 02:10:52 +0000 2019,4,245,35,0,0,0,Most people are not lazy enough. The kind of relentlessly effortful living conservatives love to preach is unnatural ...
1201300770890506240,1201300770890506240,Mon Dec 02 00:43:17 +0000 2019,7,151,23,0,0,0,I accept all excuses  but I especially recommend “I have no dreams” if you want my sympathy.   Complaints about life ...
1201236513750519808,1201236513750519808,Sun Dec 01 20:27:57 +0000 2019,24,40,6,0,0,0,Horrifying phrase I heard recently: enterprization of consumption.  Far too true unfortunately.
1201196767523434496,1201196767523434496,Sun Dec 01 17:50:01 +0000 2019,6,16,2,0,0,0,Randomized universal basic nobility RUBN. Every year 1% of land with titles is handed out by lottery to random people...
1201181736383602688,1201181736383602688,Sun Dec 01 16:50:17 +0000 2019,7,19,1,0,0,0,TIL insiders call the British monarchy the Firm https://t.co/8Z0AwCGVDA
1201041971273293824,1201041971273293824,Sun Dec 01 07:34:54 +0000 2019,4,36,3,0,0,0,These 3 articles I read today were helpful in triangulating a coherent life philosophy that is exactly the opposite o...
1200857184021516289,1200857184021516289,Sat Nov 30 19:20:38 +0000 2019,5,15,0,0,0,0,Does the twitter api give us enough control to write our own feed algorithm?  And is Latest Tweets really latest twee...
1200284271144947713,1200284271144947713,Fri Nov 29 05:24:05 +0000 2019,5,38,1,0,0,0,|￣￣￣￣￣￣￣￣￣￣￣ | | Why yes  I’m a member of| | the educated  elite              | | professional class!              | ...
1553603907183468544,1553603907183468544,Sun Jul 31 04:50:10 +0000 2022,4,29,0,0,0,0,Working class local cultural pride (around local street food  Cheers type bars  local “characters”  sports teams…) is...
1200101161128185856,1200101161128185856,Thu Nov 28 17:16:28 +0000 2019,5,67,7,0,0,0,How would you reimagine blogs around graph databases as the foundation?   (Roam  Notion  Gatsby all seem to have blog...
1199859148172562432,1199859148172562432,Thu Nov 28 01:14:47 +0000 2019,14,18,2,0,0,0,Had a little thought. We tend to characterize ideologies in internal (“subjective”) or external (“objective”) terms  ...
1199836531931795456,1199836531931795456,Wed Nov 27 23:44:55 +0000 2019,8,23,4,0,0,0,Some meta-commentary on why this article is important. It kills the wishful belief that 2-of-3 coalitions are still p...
1199814043743088640,1199814043743088640,Wed Nov 27 22:15:34 +0000 2019,24,134,33,0,0,0,This (excellent) article doing the rounds is basically the wonky economics version of the premium mediocre argument h...
1199805643617492992,1199805643617492992,Wed Nov 27 21:42:11 +0000 2019,5,3,0,1,1,0,@tomcritchlow @iChris unfortunately  all this is technically way beyond me to set up on an experimental basis so I'd ...
1199217002948096001,1199217002948096001,Tue Nov 26 06:43:08 +0000 2019,4,37,0,0,0,0,Monument Valley is a totally exquisite game  hit @danielfschmidt   A bit like 99 rockets. It’s like exploring a work ...
1158850885042110464,1158850885042110464,Tue Aug 06 21:22:36 +0000 2019,12,77,15,0,0,0,Events in the past few years (from global to personal) have me thinking that the only way the aggravations of life on...
1199032441056292864,1199032441056292864,Mon Nov 25 18:29:45 +0000 2019,13,52,7,0,0,0,When a movement tries to claim an overly broad label for a very narrow position (like "accelerationism"  "design thin...
1553562172269084673,1553562172269084673,Sun Jul 31 02:04:20 +0000 2022,6,77,3,0,0,0,Current global fertility rate is 2.48. Replacement level is 2.1. If it drops to say 1.8  every woman will have to bui...
1199011042182881287,1199011042182881287,Mon Nov 25 17:04:43 +0000 2019,4,1,0,1,1,0,@niftynei Not really. I worked on drone and autonomous robotics for years and literally nobody I met on the civilian ...
1198273081875353604,1198273081875353604,Sat Nov 23 16:12:20 +0000 2019,9,81,7,0,0,0,Came up with a model I call the need/want/ignore social psychology model.   The world has 3 kinds of people in relati...
1196688685715968001,1196688685715968001,Tue Nov 19 07:16:30 +0000 2019,11,130,13,0,0,0,Maintenance is not just boring  it is metaboring  Boring is when you change the channel because a dull show on  Metab...
1196486078028402688,1196486078028402688,Mon Nov 18 17:51:25 +0000 2019,11,22,3,0,0,0,There is a growing genre of tech writing that studiously pretends that a sort of ironic apathy towards technological ...
1195937380210921472,1195937380210921472,Sun Nov 17 05:31:05 +0000 2019,32,94,13,0,0,0,Thinking about my thread this morning on why independent research is hard  and what it would take to make it possible...
1195789557465153536,1195789557465153536,Sat Nov 16 19:43:41 +0000 2019,34,280,50,0,0,0,I was briefly calling myself an independent researcher: somebody who self-funds spec R&amp;D on their own ideas. In t...
1553485672672964608,1553485672672964608,Sat Jul 30 21:00:21 +0000 2022,6,31,3,0,0,0,Nerding out over arcology lately has me thinking about arks as in Noah. “Arkology” seems to be the name of an album  ...
1195416430843293697,1195416430843293697,Fri Nov 15 19:01:01 +0000 2019,5,64,11,0,0,0,Anyone know of good refs about both reading and writing good briefs  within institutions like the CIA or other places...
1195378395871232001,1195378395871232001,Fri Nov 15 16:29:53 +0000 2019,4,18,2,0,0,0,The only hardware work I do regularly is cooking. Hardware generally has a higher  more complex Minimal Satisfying Pr...
1194844288233791488,1194844288233791488,Thu Nov 14 05:07:32 +0000 2019,6,115,5,0,0,0,Asking people what they do should count as a microaggression.
1186848444939325440,1186848444939325440,Wed Oct 23 03:34:54 +0000 2019,7,23,1,0,0,0,I have acquired a fancy Moncler vest under mysterious circumstances.  Wife thinks I can’t wear it unless I turn VC. I...
1193988126508605440,1193988126508605440,Mon Nov 11 20:25:27 +0000 2019,4,78,8,0,0,0,Macro thinkers tend to assume there are 3 basic ways to solve problems: institutions  markets  and organized military...
1193925116012314627,1193925116012314627,Mon Nov 11 16:15:04 +0000 2019,50,96,18,0,0,0,sigh this is going to be the inequality election
1193614633090707456,1193614633090707456,Sun Nov 10 19:41:19 +0000 2019,17,742,98,0,0,0,Trying out various oks for feel  ok boomer ok nazi ok wokie  ok centrist ok millennial ok techie ok incel ok chad  da...
1553418220819738625,1553418220819738625,Sat Jul 30 16:32:19 +0000 2022,5,4,0,1,1,0,@fstflofscholars This interest in study as opposed to shallow curiosity or drive-by interest is I think a big part of...
1553406750006554625,1553406750006554625,Sat Jul 30 15:46:44 +0000 2022,4,6,1,1,1,0,@fstflofscholars Interested in almost everything including fortunately almost all school subjects. Outside of syllabu...
1193203785423654912,1193203785423654912,Sat Nov 09 16:28:45 +0000 2019,13,131,20,0,0,0,Can you imagine a civilization that knows how to build rockets and spacecraft and has mastered orbital mechanics  but...
1192695749043113984,1192695749043113984,Fri Nov 08 06:50:00 +0000 2019,5,119,10,0,0,0,I think Tyler misreads this. While he’s right that Boomers are viewed as a force of nature  ‘Ok Boomer’ signals agenc...
1192524260209643520,1192524260209643520,Thu Nov 07 19:28:34 +0000 2019,18,61,3,0,0,0,A good hack to find interesting ideas to work on is to start with a word that seems to pick out an important concept ...
1192475886957682694,1192475886957682694,Thu Nov 07 16:16:21 +0000 2019,4,8,0,0,0,0,What are the earliest examples of what we’d recognize as postmodern irony in the wild? (ie not academic theorizing  b...
1191484439966076928,1191484439966076928,Mon Nov 04 22:36:41 +0000 2019,5,27,0,0,0,0,This is probably something I shouldn't admit  since it devalues my archives  but I have this vague sense of conscious...
1191245371210551296,1191245371210551296,Mon Nov 04 06:46:43 +0000 2019,7,80,7,0,0,0,Long-termism is a kind of minimalism. The longer the planning horizon beyond a point  the fewer assumptions you can t...
1190679653146451968,1190679653146451968,Sat Nov 02 17:18:45 +0000 2019,6,11,1,0,0,0,I invented a statistics watch. Somebody make an Apple Watch app for this. Can be set to coin or dice  with i.i.d  ARM...
1190405108548304896,1190405108548304896,Fri Nov 01 23:07:49 +0000 2019,4,52,6,0,0,0,Learning about founder of theosophy  Helena Blavatsky. She seems like a totally hilarious mix of troll  scam artist  ...
1545966494156107787,1545966494156107787,Sun Jul 10 03:01:49 +0000 2022,8,94,3,0,0,0,Found a nice 5 foot cardboard tube. What should I do with it? https://t.co/zXdQp2hdXo
1552681994693197824,1552681994693197824,Thu Jul 28 15:46:49 +0000 2022,9,98,12,0,0,0,The teachable newsletter is increasingly indistinguishable from prosperity gospel 😐  The “creator economy” has acquir...
1190353782816698369,1190353782816698369,Fri Nov 01 19:43:52 +0000 2019,9,9,1,1,1,0,Temporal collisions also reveal history. The reason most ancient cultures used lunar or lunisolar calendars is that i...
1189933213549858816,1189933213549858816,Thu Oct 31 15:52:40 +0000 2019,11,55,10,0,0,0,Here’s a thought.   When human agency increases  andceverybody becomes say 10% more superhuman  the expanded agency i...
1189758542359621632,1189758542359621632,Thu Oct 31 04:18:35 +0000 2019,10,36,4,0,0,0,What do you call belief states underlying this kind of kayfabe larping? It’s clearly not literal  or ordinary irony. ...
1189705839449452545,1189705839449452545,Thu Oct 31 00:49:10 +0000 2019,4,19,1,0,0,0,Once again hanging out at SJC waiting to head home. I haven’t been north of Palo Alto on Bay Area trips in 2.5 years....
1552516660233351168,1552516660233351168,Thu Jul 28 04:49:50 +0000 2022,10,4,1,0,0,0,This latest Orville plot is so mechanical you can see the joints
1188889240307818496,1188889240307818496,Mon Oct 28 18:44:18 +0000 2019,5,17,1,0,0,0,Not many responses. But most strategies I see are at one end of a barbell: either dive into fray to fight battles tha...
1188187274455896064,1188187274455896064,Sat Oct 26 20:14:56 +0000 2019,18,93,8,0,0,0,After napping on it  I have a theory of what ails capitalism: it is not Darwinian enough.  The “selfish” motive in Ad...
1187883958861582336,1187883958861582336,Sat Oct 26 00:09:40 +0000 2019,12,20,6,0,0,0,Question for people who have written a book (qua book  not blog compilations etc):   What was your book  and what opp...
1187814008591540224,1187814008591540224,Fri Oct 25 19:31:42 +0000 2019,4,14,1,1,1,0,@fortelabs Look at digital native things. Authoring a consciously crafted warren of interlinked threads like @visakan...
1187787891784601600,1187787891784601600,Fri Oct 25 17:47:56 +0000 2019,15,11,3,0,0,0,I want to connect this thread on political philosophy of free will to cultural consumption choices that seem “necessa...
1187771232059396096,1187771232059396096,Fri Oct 25 16:41:44 +0000 2019,5,19,0,0,0,0,The Like a Psychopath meme is very log-level  that’s why I like it I think
1187751885790302208,1187751885790302208,Fri Oct 25 15:24:51 +0000 2019,9,27,1,0,0,0,Thinking about the rule of totalitarianism "Everything not forbidden is compulsory." (T. H. White) which Gell-Mann po...
1552313120286158849,1552313120286158849,Wed Jul 27 15:21:03 +0000 2022,6,23,2,0,0,0,This makes me think of prompt engineering as inverse of algorithmic click-baiting. We finally get a shot at revenge o...
1186021988373975040,1186021988373975040,Sun Oct 20 20:50:51 +0000 2019,6,16,3,0,0,0,Wild idea. Imagine all nation states and governing entities right down to city level go away  and all movement is gov...
1186014605102862336,1186014605102862336,Sun Oct 20 20:21:31 +0000 2019,10,37,11,0,0,0,To first order  the degree to which your humanity is acknowledged by societal consensus is almost perfectly modeled b...
1186011194340937728,1186011194340937728,Sun Oct 20 20:07:58 +0000 2019,6,7,0,0,0,0,I'm blanking on a word to describe the unraveling of personhood you see in some homeless people in the grips of some ...
1186005001744707584,1186005001744707584,Sun Oct 20 19:43:21 +0000 2019,5,31,3,0,0,0,When I compare my experience on teachable and substack to say youtube  twitter and facebook  it strikes me that "crea...
1184693415486734336,1184693415486734336,Thu Oct 17 04:51:35 +0000 2019,11,29,4,0,0,0,Thought experiment: UX zombie  All knowledge is embodied in visual-tactile UIs like Bret Victor stuff  All math/ logi...
1551812470754291712,1551812470754291712,Tue Jul 26 06:11:38 +0000 2022,4,53,4,0,0,0,Screw mansions I want my own arcology https://t.co/hbnP4tnRUl
1551741927560687616,1551741927560687616,Tue Jul 26 01:31:20 +0000 2022,9,123,16,0,0,0,Ok despite my strongest MbS instincts this line city is bad ass. Like a stalled snowpiercer. Or sandpiercer in this c...
1183900801791475712,1183900801791475712,Tue Oct 15 00:22:01 +0000 2019,8,65,14,0,0,0,Shit  just realized why the turn in the Syrian conflict seems so uncannily familiar. It rhymes very strongly with the...
1551678211158708225,1551678211158708225,Mon Jul 25 21:18:08 +0000 2022,5,62,4,0,0,0,2 volume Art of Gig finally getting close to done. Draft covers — an Art of War homage  in mixed classical Asian pain...
1183485440118026240,1183485440118026240,Sun Oct 13 20:51:31 +0000 2019,4,15,1,0,0,0,Human understanding of the universe grows at a fairly slow rate  even with exponentially growing production of raw kn...
1183437518638682112,1183437518638682112,Sun Oct 13 17:41:06 +0000 2019,10,58,5,0,0,0,Empirically people don’t really seem to grow much after 40. Maybe 1 in 10 will adopt a truly different mindset. Maybe...
1183101697926651905,1183101697926651905,Sat Oct 12 19:26:40 +0000 2019,4,14,0,0,0,0,Several people have shared  this kind of feedback. Otoh  for quite many  Tempo is the only thing I've written that th...
1183074277261578240,1183074277261578240,Sat Oct 12 17:37:42 +0000 2019,4,31,6,0,0,0,All you rationality mavens  with/without prefixes (vanilla  bounded-  biased-  post-  meta-)...   Has anyone ever pro...
1182543531048669184,1182543531048669184,Fri Oct 11 06:28:43 +0000 2019,5,115,8,0,0,0,Holy crap just realized the 10th anniversary of the Gervais Principle was last week (posted Oct 7  2009)  For those w...
1182534907383312385,1182534907383312385,Fri Oct 11 05:54:27 +0000 2019,4,20,1,0,0,0,Realizing it wasn’t just USA network. SyFy also had a few middlebrow innocence shows during the same period.  Eureka ...
1182509144454000640,1182509144454000640,Fri Oct 11 04:12:04 +0000 2019,19,54,15,0,0,0,Portals vs flags is a good lens for breaking down fun-banter twitter vs beef-only missionary derp twitter. I’m 100% p...
1551321902014091264,1551321902014091264,Sun Jul 24 21:42:18 +0000 2022,6,37,5,0,0,0,Leveling up = discovering a stable new unit behavior at next level  which means driving some new infrastructure liter...
1182079241736736768,1182079241736736768,Wed Oct 09 23:43:47 +0000 2019,5,37,5,0,0,0,This Alison Gopnik Ted talk on how babies think is great. Her book The Philosophical Baby  has been on my to-read pil...
1181773449401778177,1181773449401778177,Wed Oct 09 03:28:41 +0000 2019,18,54,11,0,0,0,The combination of zero-sum impulses and VUCA (volatility  uncertainty  complexity  ambiguity) is deadly. Playing non...
1181583033893212161,1181583033893212161,Tue Oct 08 14:52:02 +0000 2019,4,10,2,0,0,0,What would failure-rate adjusted valuations of startups look like?   VC-firm-level returns are meaningful  but it’s w...
1551317767684427776,1551317767684427776,Sun Jul 24 21:25:52 +0000 2022,4,49,4,0,0,0,The main risk of consciously setting out to do creative work https://t.co/avaCwM065p
1181423111901573122,1181423111901573122,Tue Oct 08 04:16:34 +0000 2019,10,33,2,0,0,0,Cancelation is an interesting antithesis idea to fuck-you money. You could measure the strength of cancel culture by ...
1180644090674733056,1180644090674733056,Sun Oct 06 00:41:01 +0000 2019,5,92,23,0,0,0,On Twitter   “Epistemic status: Spitballing” is implied  Is that so hard people
1180585351963766796,1180585351963766796,Sat Oct 05 20:47:36 +0000 2019,4,59,8,0,0,0,We don’t talk enough about billionaires as a class  with anthropological patterns and stuff. Though they get tons of ...
1180566426853076992,1180566426853076992,Sat Oct 05 19:32:24 +0000 2019,4,20,2,0,0,0,I first tweeted this in 2015 as a sarcastic dig at tribalist types. Then I think I did a QT thread (which I can't fin...
1551270625095716864,1551270625095716864,Sun Jul 24 18:18:32 +0000 2022,4,40,0,0,0,0,New foxes-with-glasses sockses https://t.co/sQCHTBLrr5
1180561572374052864,1180561572374052864,Sat Oct 05 19:13:07 +0000 2019,9,272,52,0,0,0,It's funny how people think a post-apocalyptic landscape will be relatively flat socioeconomically. At most they thin...
1180534344936329216,1180534344936329216,Sat Oct 05 17:24:55 +0000 2019,5,6,0,0,0,0,Investing seems like a domain where charisma is particularly misleading. If you ranked billionaires in 2 ways  by how...
1180256540093108226,1180256540093108226,Fri Oct 04 23:01:01 +0000 2019,5,82,6,0,0,0,Institutions are biography compressors. When somebody asks for my story in a context where I have to actually answer ...
1180222895466795008,1180222895466795008,Fri Oct 04 20:47:20 +0000 2019,6,34,2,0,0,0,I don't necessarily like any of the conclusions that warren is reaching  but I like that she actually appears to be t...
